,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Nombre_cliente,ID_cliente
5684,6,661.7666667,6,204.0,8,254.25,0.025,0.042222222,0.0,0.0,Aug,3,2,4,2,Returning_Visitor,True,False,Reinaldo del Villanueva,5684
5685,1,53.4,0,0.0,18,539.5,0.011111111,0.018888889,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,False,Isaac del Santos,5685
5686,2,23.8,0,0.0,6,135.2,0.0,0.025,0.0,0.0,Sep,2,5,3,1,New_Visitor,False,False,Fanny Quero Gabaldón,5686
5687,2,13.0,0,0.0,16,346.3866667,0.0,0.029411765,0.0,0.0,Jul,3,2,3,4,Returning_Visitor,False,False,Carlos Rico Ayllón Pineda,5687
5688,1,23.96,0,0.0,94,2103.938772,0.013731061,0.038809156,1.47623044,0.0,Jul,2,2,1,1,Returning_Visitor,False,False,Félix Mateo Conde Valcárcel,5688
5689,9,64.5,3,99.6,33,768.4133333,0.004878049,0.013617886,41.34613116,0.0,Sep,2,2,4,2,Returning_Visitor,False,False,Hector Manzanares-Benitez,5689
5690,9,358.2583333,3,377.4333333,64,5738.902193,0.0,0.020187793,12.08836478,0.0,Oct,2,2,1,13,Returning_Visitor,False,True,Teobaldo del Santamaría,5690
5691,0,0.0,0,0.0,8,64.6,0.05,0.075,0.0,0.0,Jul,2,2,2,13,Returning_Visitor,False,False,Adoración Lobo Naranjo,5691
5692,0,0.0,0,0.0,26,559.56,0.008,0.008,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,False,Pili Nidia Leal Ayala,5692
5693,2,82.6,0,0.0,10,352.0,0.0,0.007692308,27.19298393,0.0,Sep,2,2,1,2,New_Visitor,True,True,Albina Abascal,5693
5694,0,0.0,0,0.0,5,53.4,0.12,0.14,0.0,0.0,June,3,2,3,13,Returning_Visitor,True,False,Pili Mariscal Ferrán,5694
5695,2,31.2,0,0.0,3,55.4,0.0,0.05,0.0,0.0,Oct,2,2,1,5,New_Visitor,False,False,Isa Vazquez Vendrell,5695
5696,0,0.0,0,0.0,9,206.6,0.0,0.005555556,0.0,0.0,Jul,2,4,3,4,New_Visitor,False,False,Sol Ochoa Berenguer,5696
5697,7,199.85,0,0.0,39,1267.453333,0.004761905,0.020634921,17.92758699,0.0,Nov,2,4,1,4,Returning_Visitor,False,False,Leonel Mendez Castelló,5697
5698,1,5.5,6,387.5,25,621.2,0.0,0.009333333,0.0,0.0,Jul,3,2,1,4,Returning_Visitor,True,False,Clotilde de Guardia,5698
5699,0,0.0,0,0.0,15,148.9333333,0.0,0.04,0.0,0.0,June,4,2,1,13,Returning_Visitor,False,False,Graciano de Lago,5699
5700,4,64.6,2,28.7,16,597.6,0.019047619,0.018594104,0.0,0.0,Oct,3,2,1,5,Returning_Visitor,True,False,Bartolomé Parra Moya,5700
5701,0,0.0,0,0.0,43,654.0666667,0.0,0.029844961,0.0,0.0,Jul,2,2,7,3,Returning_Visitor,False,False,Odalys Bermúdez Pou,5701
5702,2,53.4,0,0.0,2,0.0,0.05,0.1,0.0,0.0,Sep,1,1,6,3,Returning_Visitor,False,False,Eufemia del Perea,5702
5703,5,59.9,2,8.0,84,2359.522438,0.016666667,0.028709742,3.478135617,0.0,June,1,1,4,3,Returning_Visitor,False,False,Raimundo Bárcena Pomares,5703
5704,1,23.2,0,0.0,4,44.8,0.0,0.05,0.0,0.0,June,2,10,7,4,Returning_Visitor,True,False,Eustaquio Mateos Montenegro,5704
5705,1,0.0,0,0.0,23,579.3,0.0,0.009090909,0.0,0.0,Sep,2,2,2,2,New_Visitor,False,False,Eufemia Benito Manjón,5705
5706,1,46.4,0,0.0,13,118.2666667,0.0,0.014285714,0.0,0.0,Jul,1,2,1,4,Returning_Visitor,True,False,Raimundo Escrivá-Vara,5706
5707,8,176.25,1,141.0,20,651.7658974,0.0,0.009230769,19.13285864,0.0,Nov,2,2,4,2,Returning_Visitor,False,True,Conrado Alcaraz Borrell,5707
5708,9,68.4,1,6.0,30,728.8666667,0.037373737,0.063636364,0.0,0.0,Oct,2,2,3,20,Returning_Visitor,True,False,Saturnina Pino Lledó,5708
5709,5,265.0433333,1,0.0,38,1712.776667,0.013333333,0.040833333,0.0,0.0,Aug,2,2,8,1,Returning_Visitor,False,False,Leonardo de Beltrán,5709
5710,4,68.73333333,0,0.0,44,2498.866667,0.0,0.014444444,11.33062869,0.0,Oct,2,2,4,1,Returning_Visitor,False,True,Guadalupe Paola Mir Palau,5710
5711,9,219.9333333,0,0.0,56,1371.415714,0.002539683,0.011752445,0.0,0.0,Oct,3,2,1,5,Returning_Visitor,True,False,Luisa Dávila,5711
5712,0,0.0,2,38.2,121,3362.749679,0.025170765,0.042322417,4.212415755,0.0,Jul,1,1,1,3,Returning_Visitor,False,False,Manu Cobos Cabrero,5712
5713,2,70.6,0,0.0,30,515.2333333,0.0,0.02,0.0,0.0,Aug,1,1,3,1,Returning_Visitor,False,False,Rafa del Garzón,5713
5714,0,0.0,0,0.0,62,2636.513492,0.04781874,0.061364567,0.0,0.0,Jul,3,2,3,13,Returning_Visitor,True,False,Maximiano Timoteo Noguera Bárcena,5714
5715,1,70.0,0,0.0,12,1644.233333,0.0,0.015384615,0.0,0.0,Aug,1,1,4,4,New_Visitor,False,False,Fernando Rius Maza,5715
5716,8,166.7,0,0.0,9,171.7,0.016666667,0.05,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False,Carlito Salas-Bilbao,5716
5717,0,0.0,1,322.4,27,1747.7,0.007692308,0.025641026,0.0,0.0,Oct,2,4,5,1,Returning_Visitor,False,False,Silvestre Cordero Abascal,5717
5718,1,54.4,0,0.0,6,270.9,0.0,0.014285714,0.0,0.0,Oct,1,1,7,3,New_Visitor,False,False,Josué Fajardo-Zapata,5718
5719,5,152.1,0,0.0,27,1474.533333,0.014814815,0.030123457,27.89717093,0.0,Oct,3,3,6,1,Returning_Visitor,True,False,Angelina Camps Alegre,5719
5720,0,0.0,0,0.0,3,255.0,0.0,0.066666667,0.0,0.0,June,2,2,3,4,Returning_Visitor,False,False,Dulce Domínguez Esteve,5720
5721,0,0.0,0,0.0,25,1131.8,0.024,0.033142857,0.0,0.0,June,1,1,4,1,Returning_Visitor,True,False,Zoraida Solano Campo,5721
5722,2,58.4,0,0.0,5,303.1,0.0,0.033333333,0.0,0.0,Oct,3,2,3,6,Returning_Visitor,False,True,Adolfo del Cañellas,5722
5723,1,106.8,0,0.0,17,327.5380952,0.0,0.00625,0.0,0.0,Oct,3,2,3,2,New_Visitor,False,False,Patricia Mateo Lillo,5723
5724,0,0.0,0,0.0,39,1867.033333,0.0,0.020512821,0.0,0.0,Nov,2,4,4,2,Returning_Visitor,False,False,Telmo del Amaya,5724
5725,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,2,4,3,4,New_Visitor,False,False,Purificación Calderon Soler,5725
5726,0,0.0,0,0.0,3,50.2,0.0,0.066666667,0.0,0.0,Sep,2,2,1,13,Returning_Visitor,False,False,Leticia Domínguez-Pombo,5726
5727,3,82.6,0,0.0,1,16.2,0.0,0.05,0.0,0.0,Nov,2,2,9,2,New_Visitor,False,False,Marta de Royo,5727
5728,7,275.0844444,0,0.0,70,806.0266667,0.0,0.002666667,0.0,0.0,Oct,2,5,1,2,New_Visitor,False,False,Omar Catalán Parejo,5728
5729,1,17.2,0,0.0,6,243.3,0.0,0.05,22.09581063,0.0,Oct,1,8,8,1,Returning_Visitor,False,False,Rosalina Barreda Morante,5729
5730,11,189.4833333,1,303.2,91,4864.147143,0.0,0.002380952,0.0,0.0,Oct,2,2,1,2,New_Visitor,True,False,Gloria Ibáñez Alfonso,5730
5731,0,0.0,0,0.0,13,374.9,0.0,0.047619048,16.72561819,0.0,Aug,4,1,1,3,Returning_Visitor,False,True,Godofredo Tudela Hoz,5731
5732,4,74.5,0,0.0,22,672.95,0.0,0.027179487,0.0,0.0,Sep,2,2,9,2,Returning_Visitor,False,True,Angélica Luna Crespo,5732
5733,3,33.6,0,0.0,4,109.5,0.0,0.013333333,0.0,0.0,Oct,3,2,1,2,New_Visitor,False,False,Epifanio Torrijos Calderón,5733
5734,0,0.0,0,0.0,19,623.2,0.022222222,0.044444444,0.0,0.0,Jul,2,5,4,1,Returning_Visitor,True,False,Candelario Duarte Puerta,5734
5735,4,304.6,0,0.0,7,137.6,0.0,0.0375,0.0,0.0,Aug,3,2,1,5,New_Visitor,False,False,Javi de Mendizábal,5735
5736,0,0.0,0,0.0,36,1083.75163,0.006666667,0.011684359,0.0,0.0,June,1,1,3,2,Returning_Visitor,False,False,Trini Sedano-Duran,5736
5737,1,5.5,0,0.0,103,1955.168685,0.015359477,0.037057104,0.0,0.0,June,2,2,9,13,Returning_Visitor,True,False,Guadalupe del Ayala,5737
5738,0,0.0,0,0.0,103,3357.053333,0.015533981,0.043527508,0.0,0.0,Sep,2,2,4,1,Returning_Visitor,False,False,Griselda Mascaró Ibarra,5738
5739,0,0.0,0,0.0,62,1200.354444,0.003225806,0.023655914,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False,Flavio Jose Antonio Ordóñez Company,5739
5740,0,0.0,0,0.0,74,1268.266667,0.002702703,0.00954955,0.0,0.0,June,2,2,2,4,Returning_Visitor,False,False,Ambrosio Romeu Matas,5740
5741,0,0.0,0,0.0,27,4622.0,0.027160494,0.090123457,0.0,0.0,Oct,2,5,6,1,Returning_Visitor,False,False,Natanael de Redondo,5741
5742,2,22.2,0,0.0,18,470.8966667,0.0,0.005,0.0,0.0,Nov,2,2,2,4,New_Visitor,False,False,Jose Luis Grau,5742
5743,0,0.0,0,0.0,50,1085.891081,0.025952381,0.041398682,0.0,0.0,Oct,1,1,1,4,Returning_Visitor,False,False,Benigno Quiroga Donaire,5743
5744,3,102.8,0,0.0,25,1109.233333,0.0,0.001666667,61.30486592,0.0,Aug,2,2,6,5,New_Visitor,False,True,Blas Montesinos Carballo,5744
5745,4,353.4,2,0.0,11,587.2,0.013333333,0.04,0.0,0.0,Jul,2,5,2,3,Returning_Visitor,True,False,Cristóbal Mendizábal Zamora,5745
5746,5,151.3333333,0,0.0,11,283.3333333,0.033333333,0.058333333,13.91046998,0.0,Nov,2,2,6,20,Returning_Visitor,False,True,Tecla Lladó Gallego,5746
5747,2,36.2,3,52.0,4,48.0,0.057142857,0.057142857,0.0,0.0,Jul,1,1,1,4,Returning_Visitor,True,False,Palmira Donoso,5747
5748,10,208.5133333,0,0.0,17,369.1,0.0,0.004,0.0,0.0,Sep,3,2,1,6,New_Visitor,False,False,Alonso Tena Ledesma,5748
5749,0,0.0,0,0.0,26,436.8,0.074074074,0.088888889,0.0,0.0,Jul,2,2,1,3,Returning_Visitor,False,False,Curro Barral Pinilla,5749
5750,4,175.8666667,0,0.0,2,5.0,0.0,0.04,0.0,0.0,Oct,1,1,3,2,New_Visitor,False,False,Vanesa Vicente Rocamora,5750
5751,5,30.0,1,4.0,107,4376.902655,0.007272727,0.021707552,0.0,0.0,Oct,2,2,2,4,Returning_Visitor,False,False,Gala Francisco Lobo,5751
5752,1,26.2,0,0.0,32,1427.676667,0.0,0.021875,19.9656361,0.0,Sep,2,4,3,4,Returning_Visitor,False,True,Juan Luis Arnaiz Ferreras,5752
5753,0,0.0,0,0.0,16,511.2,0.0125,0.01875,0.0,0.0,Jul,2,2,3,3,Returning_Visitor,False,False,Cruz Álvaro Azorin,5753
5754,6,1672.033333,0,0.0,28,518.3966667,0.006060606,0.013333333,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,True,False,Bibiana Marco Jordán,5754
5755,5,187.1,0,0.0,101,7220.776667,0.001960784,0.013366013,3.998184141,0.0,Nov,2,2,7,3,Returning_Visitor,False,True,Silvestre Sola,5755
5756,8,133.35,2,383.8,14,552.48,0.005263158,0.016140351,20.33155364,0.0,Aug,1,1,1,6,Returning_Visitor,False,False,Asunción Redondo,5756
5757,9,570.2666667,0,0.0,11,259.5533333,0.011111111,0.05,6.80128988,0.0,Oct,3,2,3,2,Returning_Visitor,False,False,Máximo Cáceres Guerrero,5757
5758,15,238.6838095,0,0.0,33,799.1049417,0.004347826,0.017574237,19.03293603,0.0,Sep,3,2,3,2,Returning_Visitor,True,False,Jose Miguel Martín-Vázquez,5758
5759,6,144.8333333,0,0.0,23,1007.233333,0.0,0.027586207,19.57059225,0.0,Oct,2,2,1,2,Returning_Visitor,False,False,Alberto Díaz,5759
5760,2,40.8,0,0.0,45,1668.125238,0.004444444,0.024107744,47.57360345,0.0,Sep,1,1,4,2,Returning_Visitor,False,False,Reyes Casal Cabeza,5760
5761,0,0.0,0,0.0,7,189.2,0.0,0.014285714,78.56959864,0.0,Sep,3,2,3,2,Returning_Visitor,False,True,Adelardo Saldaña Badía,5761
5762,9,122.2,0,0.0,51,2303.96,0.019496855,0.036855346,0.0,0.0,Aug,2,4,4,2,Returning_Visitor,False,False,Eva Mateu-Vilar,5762
5763,0,0.0,0,0.0,8,158.42,0.0,0.05,0.0,0.0,June,2,2,1,2,Returning_Visitor,False,False,Amado Ordóñez Dominguez,5763
5764,2,25.2,4,86.6,21,1702.5,0.016666667,0.037179487,0.0,0.0,Oct,2,2,7,3,Returning_Visitor,True,False,Aura Arellano Cano,5764
5765,0,0.0,0,0.0,2,11.0,0.0,0.1,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,True,False,Quirino Feijoo Larrea,5765
5766,2,73.75,0,0.0,20,546.669697,0.0,0.004393939,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False,Faustino Plácido Gimeno Cerdá,5766
5767,2,68.6,0,0.0,10,279.7666667,0.0,0.033333333,0.0,0.0,Oct,1,2,7,4,New_Visitor,False,False,Belen Moles Espinosa,5767
5768,1,19.4,0,0.0,18,1077.373333,0.034126984,0.035714286,18.22752549,0.0,Nov,3,2,9,2,Returning_Visitor,False,False,Manu Ochoa Baeza,5768
5769,10,242.6333333,4,23.0,47,1534.815256,0.022807018,0.036908939,5.194081873,0.0,Sep,1,1,1,3,Returning_Visitor,False,False,Itziar Sacristán Cervantes,5769
5770,3,17.94545455,1,6.0,18,268.4525974,0.0,0.014267677,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,True,Ana Belén Vilar-Mendoza,5770
5771,0,0.0,0,0.0,7,116.8,0.028571429,0.114285714,0.0,0.0,Jul,2,2,6,13,Returning_Visitor,False,False,Poncio Ropero Palmer,5771
5772,6,80.5,1,10.06666667,23,477.7,0.0,0.007142857,0.0,0.0,Jul,4,2,7,2,New_Visitor,True,False,Donato de Granados,5772
5773,4,158.2,0,0.0,62,4402.25,0.0,0.001041667,246.7585902,0.0,Oct,4,1,8,2,New_Visitor,False,False,Pepito de Canet,5773
5774,0,0.0,0,0.0,5,334.4,0.0,0.025,0.0,0.0,Sep,3,2,6,1,Returning_Visitor,False,False,Rocío del Perez,5774
5775,3,180.8,0,0.0,10,408.4666667,0.0,0.0,0.0,0.0,Aug,4,1,3,1,Returning_Visitor,True,False,Nazario del Ballester,5775
5776,7,2720.5,3,353.4,68,5943.547619,0.032236842,0.038623482,0.0,0.0,Jul,3,2,1,13,Returning_Visitor,False,False,Jose Almagro,5776
5777,2,154.6,2,69.6,20,479.1,0.0,0.009375,0.0,0.0,Sep,3,2,2,1,New_Visitor,False,False,Rebeca Rosalina Tomas Gimenez,5777
5778,1,125.0,0,0.0,24,677.3333333,0.0,0.032,0.0,0.0,Nov,3,2,8,1,Returning_Visitor,False,False,Amor del Serra,5778
5779,2,75.6,1,11.0,28,2074.929524,0.0,0.016935484,0.0,0.0,Oct,2,4,3,2,Returning_Visitor,False,False,Soledad Gámez Pardo,5779
5780,2,10.3,0,0.0,142,4204.433333,0.009722222,0.021345899,0.770991864,0.0,Jul,2,2,4,13,Returning_Visitor,False,False,Carmela Hernando Piquer,5780
5781,4,124.6,0,0.0,4,71.0,0.0,0.028571429,0.0,0.0,Jul,3,3,4,1,New_Visitor,False,False,Teresa Villalba Mosquera,5781
5782,12,139.3666667,0,0.0,13,139.4333333,0.0,0.007017544,47.30370179,0.0,Oct,3,2,1,5,New_Visitor,True,False,Diego Vilanova,5782
5783,1,12.06666667,0,0.0,45,591.2640602,0.0,0.013028631,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,True,Leoncio Nuñez Dávila,5783
5784,0,0.0,0,0.0,43,3747.833333,0.020930233,0.051162791,0.0,0.0,Jul,2,2,3,13,Returning_Visitor,False,False,Benito Soria Alegria,5784
5785,0,0.0,0,0.0,10,274.3,0.0,0.06,0.0,0.0,June,2,2,4,3,Returning_Visitor,False,False,Casemiro Tomás-Castilla,5785
5786,0,0.0,0,0.0,21,1280.02,0.0,0.019047619,7.232201859,0.0,Nov,2,2,1,20,Returning_Visitor,False,True,Ernesto Tenorio Camacho,5786
5787,3,45.8,0,0.0,63,2435.697531,0.00952381,0.017460317,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,False,False,Kike Porcel Romero,5787
5788,1,15.2,0,0.0,81,4536.308139,0.032304527,0.054759418,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,False,Fernando Villaverde Arce,5788
5789,0,0.0,0,0.0,15,203.35,0.025,0.066666667,0.0,0.0,Sep,2,2,3,3,Returning_Visitor,False,False,Ximena Leon-Rivera,5789
5790,4,133.8,2,54.4,13,421.7857143,0.0,0.023529412,0.0,0.0,Nov,1,1,3,2,New_Visitor,False,False,Eusebio del Millán,5790
5791,0,0.0,0,0.0,31,485.6333333,0.019354839,0.038709677,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False,False,Aníbal Valverde Leal,5791
5792,1,21.2,0,0.0,21,836.1,0.0,0.004545455,0.0,0.0,Oct,2,4,9,4,New_Visitor,False,False,Sofía Gloria Vicente Roura,5792
5793,0,0.0,0,0.0,30,1500.213333,0.0,0.003333333,0.0,0.0,Oct,2,6,1,1,Returning_Visitor,False,False,Marcela Chacón Gomis,5793
5794,0,0.0,0,0.0,3,845.3,0.0,0.033333333,0.0,0.0,Sep,1,2,1,2,New_Visitor,True,False,Adoración de Romeu,5794
5795,0,0.0,0,0.0,8,194.4,0.0,0.025,0.0,0.0,Aug,2,10,6,4,Returning_Visitor,False,False,José Antonio de Pavón,5795
5796,0,0.0,0,0.0,2,58.6,0.0,0.05,0.0,0.0,Jul,1,2,2,1,Returning_Visitor,False,False,Arturo García Milla,5796
5797,0,0.0,2,842.3,26,1911.711111,0.015384615,0.036666667,8.018832458,0.0,Jul,3,2,1,2,Returning_Visitor,True,True,Itziar Begoña Segovia Guardia,5797
5798,0,0.0,0,0.0,14,253.1,0.057142857,0.078571429,0.0,0.0,June,1,1,2,3,Returning_Visitor,False,False,Héctor Julio César Fuster Barco,5798
5799,0,0.0,0,0.0,3,36.6,0.0,0.033333333,0.0,0.0,Aug,2,2,6,2,Returning_Visitor,False,False,Francisco Javier Rogelio Esteve Dominguez,5799
5800,0,0.0,0,0.0,0,0.0,0.18,0.181818182,0.0,0.0,June,2,2,7,6,Returning_Visitor,False,False,Wálter Bueno,5800
5801,0,0.0,0,0.0,22,821.8933333,0.001515152,0.042424242,0.0,0.0,Jul,2,4,6,1,Returning_Visitor,False,False,Alberto del Laguna,5801
5802,2,23.0,1,80.6,53,1693.73,0.034545455,0.054839161,0.0,0.0,Aug,2,2,1,1,Returning_Visitor,False,False,Susanita de Escudero,5802
5803,0,0.0,1,426.2,10,157.0666667,0.0,0.016666667,32.73061637,0.0,Jul,2,2,3,2,Returning_Visitor,False,True,Cornelio Coronado Marí,5803
5804,0,0.0,0,0.0,31,804.0430818,0.0,0.002090109,0.0,0.0,June,3,2,1,3,Returning_Visitor,False,False,Jessica Pazos Calderon,5804
5805,9,115.4,0,0.0,29,1514.703333,0.005,0.011342593,4.702065533,0.0,Jul,3,2,8,1,Returning_Visitor,True,False,Verónica de Tormo,5805
5806,9,211.0,1,52.4,22,501.0714286,0.0,0.034666667,0.0,0.0,Aug,1,2,1,4,Returning_Visitor,True,True,Victor Manuel Bru Llorente,5806
5807,1,28.2,1,36.2,130,9447.578514,0.012661499,0.025758194,0.0,0.0,Sep,1,2,5,1,Returning_Visitor,False,False,Dani Bárcena,5807
5808,2,40.9,0,0.0,9,437.4,0.018181818,0.027272727,0.0,0.0,Jul,3,2,1,5,Returning_Visitor,True,False,Saturnina Sanmiguel Montes,5808
5809,10,275.3333333,1,6.0,19,719.8833333,0.0,0.018518519,0.0,0.0,Sep,2,2,5,5,Returning_Visitor,True,True,Paca Alba Mateo,5809
5810,2,35.2,0,0.0,15,521.8666667,0.0,0.00625,0.0,0.0,June,2,2,9,2,New_Visitor,False,False,Paz Paredes Agustí,5810
5811,0,0.0,0,0.0,8,55.3,0.0,0.025,0.0,0.0,Jul,1,1,3,3,Returning_Visitor,False,False,Jacinto Bermejo Roca,5811
5812,8,246.5333333,0,0.0,79,2150.433333,0.007228916,0.020883534,17.35448787,0.0,Nov,1,1,1,3,Returning_Visitor,False,False,Damián Benavides-Anaya,5812
5813,4,245.8,1,0.0,28,707.9116667,0.0,0.017241379,0.0,0.0,Sep,1,1,3,2,Returning_Visitor,False,False,Cayetana Pérez-Torres,5813
5814,0,0.0,0,0.0,3,96.7,0.0,0.0,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,True,False,Arturo Balaguer Jaén,5814
5815,16,391.6833333,0,0.0,24,443.75,0.0,0.006451613,0.0,0.0,Aug,2,10,7,3,Returning_Visitor,False,False,Pili Giménez-Iñiguez,5815
5816,4,43.46666667,0,0.0,4,27.26666667,0.0,0.028571429,0.0,0.0,Sep,1,1,1,5,New_Visitor,False,True,Ale Verdú,5816
5817,8,452.5,0,0.0,30,643.4333333,0.0,0.019047619,0.0,0.0,Oct,1,1,9,2,Returning_Visitor,False,False,Fidel Corbacho Barbero,5817
5818,7,123.2,0,0.0,16,283.7214286,0.014473684,0.022222222,0.0,0.0,Jul,3,2,3,13,Returning_Visitor,False,False,Malena Luna Vallés,5818
5819,0,0.0,0,0.0,25,883.9761905,0.02,0.029333333,0.0,0.0,Sep,3,2,3,4,Returning_Visitor,True,False,Alfredo Padilla Alcolea,5819
5820,2,35.3,0,0.0,3,18.1,0.033333333,0.061111111,0.0,0.0,Jul,3,2,3,3,Returning_Visitor,True,True,Néstor Moisés Esteban Mayoral,5820
5821,0,0.0,0,0.0,29,1970.0,0.0,0.0,100.7256048,0.0,Oct,4,1,5,2,Returning_Visitor,False,True,Gema Etelvina Peñalver Agustín,5821
5822,0,0.0,0,0.0,4,52.3,0.0,0.1,0.0,0.0,Aug,2,2,6,5,Returning_Visitor,False,False,Segismundo Carballo Vega,5822
5823,4,96.8,1,535.0,9,1888.2,0.0,0.027272727,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False,Marisa Cervantes Oliva,5823
5824,4,103.0,0,0.0,32,1092.183333,0.0,0.00625,0.0,0.0,Jul,2,2,6,1,Returning_Visitor,False,False,Pacífica Paniagua Méndez,5824
5825,2,15.2,0,0.0,22,244.2,0.027272727,0.063636364,0.0,0.0,Aug,2,2,7,1,Returning_Visitor,True,False,Eliana Duque Beltrán,5825
5826,4,71.7,0,0.0,8,74.6,0.109090909,0.127272727,0.0,0.0,Jul,3,2,6,13,Returning_Visitor,False,False,Odalis Ana Belén Puente Tovar,5826
5827,6,631.1073171,3,7.6,28,2104.573984,0.007189542,0.034273974,35.51518951,0.0,Nov,2,2,5,6,Returning_Visitor,False,False,Josefina Valera Pombo,5827
5828,7,94.84,0,0.0,43,1487.229317,0.004545455,0.019638695,0.0,0.0,Oct,2,4,1,2,Returning_Visitor,False,False,Néstor Molins Zabaleta,5828
5829,11,196.15,0,0.0,141,2623.580864,0.0,0.004244028,12.50786523,0.0,Nov,2,2,6,2,Returning_Visitor,False,False,Juliana Almagro Villalba,5829
5830,0,0.0,0,0.0,32,875.9333333,0.031770833,0.072395833,0.0,0.0,Oct,1,1,3,3,Returning_Visitor,False,False,Samuel Olmo-Mármol,5830
5831,1,215.6,2,8.0,27,2968.9,0.021428571,0.036904762,0.0,0.0,Nov,3,2,6,1,Returning_Visitor,False,False,Sabas Fábregas Cerezo,5831
5832,6,88.28,0,0.0,17,310.9714286,0.031578947,0.035247209,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,False,False,Javi Paniagua,5832
5833,5,271.75,1,0.0,40,675.2020988,0.015,0.019412202,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,False,False,Demetrio Vázquez Portillo,5833
5834,0,0.0,2,32.2,41,1321.322222,0.0,0.021428571,3.979543638,0.0,Oct,4,1,1,2,Returning_Visitor,False,False,Feliciana Palomares,5834
5835,1,8.1,0,0.0,16,2227.8,0.0,0.021428571,0.0,0.0,Sep,2,2,1,5,New_Visitor,False,True,Fabricio Jimenez Ferrando,5835
5836,3,195.4,2,294.6,93,6412.233333,0.0,0.026687598,0.0,0.0,Sep,2,2,9,2,Returning_Visitor,False,True,Rafaela Cerezo,5836
5837,3,36.2,0,0.0,2,4.0,0.0,0.04,27.79373861,0.0,Oct,2,2,6,2,New_Visitor,True,False,Ani Miralles Leal,5837
5838,4,71.33333333,0,0.0,21,295.3333333,0.016666667,0.058333333,0.0,0.0,Jul,2,10,3,2,Returning_Visitor,True,True,Maximiliano Giralt-Mendoza,5838
5839,0,0.0,3,44.0,52,1216.364286,0.050909091,0.073225108,0.0,0.0,Sep,3,2,1,13,Returning_Visitor,True,False,Martin del Lara,5839
5840,0,0.0,0,0.0,35,1608.7,0.0,0.002857143,0.0,0.0,Sep,2,4,3,2,New_Visitor,False,False,Marisol Ortiz-Sancho,5840
5841,0,0.0,0,0.0,24,1476.021429,0.013043478,0.024378882,0.0,0.0,Sep,2,2,8,2,Returning_Visitor,False,False,Pascual Mir Agustí,5841
5842,0,0.0,0,0.0,6,1156.5,0.0,0.033333333,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,False,False,Jafet Angulo Menéndez,5842
5843,3,25.6,0,0.0,10,327.7733333,0.0,0.013095238,11.78466261,0.0,Jul,1,1,1,5,Returning_Visitor,False,True,Dafne Galindo Menéndez,5843
5844,6,103.9,3,50.2,9,1759.066667,0.011764706,0.024705882,0.0,0.0,Sep,1,1,7,5,Returning_Visitor,False,False,Luz Mirta Fabregat Morante,5844
5845,11,603.8,2,102.75,305,5018.328289,0.001607717,0.005625881,0.0,0.0,Oct,3,2,6,3,Returning_Visitor,False,False,Obdulia Ballesteros Vicens,5845
5846,0,0.0,0,0.0,3,11.0,0.066666667,0.133333333,0.0,0.0,June,2,2,1,4,Returning_Visitor,False,False,Chucho Vendrell Casal,5846
5847,0,0.0,0,0.0,31,631.0857143,0.012903226,0.02078853,0.0,0.0,June,2,2,8,1,Returning_Visitor,False,False,Sebastián Eladio Coll Corral,5847
5848,1,17.2,0,0.0,4,192.4,0.0,0.01,0.0,0.0,Sep,2,2,2,2,New_Visitor,False,False,Tere Álvarez Carrillo,5848
5849,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,2,4,7,1,Returning_Visitor,False,False,Maxi Ribera-Cabrera,5849
5850,3,61.4,1,0.0,19,381.6,0.040909091,0.056818182,8.330574815,0.0,Aug,1,1,4,1,Returning_Visitor,False,True,Toribio de Sierra,5850
5851,0,0.0,0,0.0,20,1002.366667,0.0,0.007894737,47.57898514,0.0,Oct,2,2,4,2,Returning_Visitor,True,True,María Carmen Guijarro Correa,5851
5852,0,0.0,0,0.0,12,213.2833333,0.016666667,0.041666667,0.0,0.0,Aug,3,2,3,4,Returning_Visitor,False,False,Marc Rodriguez Mendizábal,5852
